Site,coresec,interval,depth,age,1302,1300,1298,1296,1292,1292',1050-1,1050-2,H-1048,H-1048b-1,H-1048b-2,1036-1,1036-2,1034-1,1034-2,H-1034a,H-1034b,H-1034c,H-1034tot,1032-1,1032-2,1022,1020,H-1020p,H-1020a,H-1020b,H-1020c,H-1020tot,1018,1050-tot,1036-tot,1034-tot,1032-tot,SUM.ISO,SUM.BR,SUM.Hbr,SUM.ALL,F1302.ALL,F1300.ALL,F1298.ALL,F1296.ALL,F1292.ALL,F1292'.ALL,F1050-tot.ALL,F1036-tot.ALL,F1034-tot.ALL,F1032-tot.ALL,F1022.ALL,F1020.ALL,F1018.ALL,FH-1048.ALL,FH-1034tot.ALL,FH-1020a.ALL,FH-1020b.ALL,FH-1020c.ALL,F1302.ISO,F1300.ISO,F1298.ISO,F1296.ISO,F1292.ISO,F1292'.ISO,FR.TETR,FR.PEN,FR.HEX,TEX86,GDGT2/GDGT3,GDGT2/cren,GDGT0/cren,Methzhang,fcren,RING,RITEX,CAPRI,SSTEXP,SSTLIN,BIT,NoRINGS,NoRINGStetra,NoRINGSpenta,NoRINGSpenta5,NoRINGSpenta6,IRpenta,IRhexa,IR,MBT5ME,CBT',pH,MAT5ME,CBTpeat,MAATPEAT,PHPEAT,dT,FH1048.Hbr,FH1034a.Hbr,FH1034b.Hbr,FH1034c.Hbr,FH1034tot.Hbr,FH1020a.Hbr,FH1020b.Hbr,FH1020c.Hbr,FHbr.BR,FHbr.BR.N,HMBT.ALL,HMBT,brGMGTI,outlierBIT,outlierfcren,outlierGDGT2/3,outlierGDGT2/cren,outlierGDGT0/cren,outlierMethzhang,outlierCAPRI,OUTLIERTEX,outlierIR,outlierNoRINGS,OUTLIERMBT
1172D,12R-6W,10-12 cm,581.54,50.7834,606000,122000,160000,79800,1160000,152000,8140,8700,500,1000,1000,23000,11500,3520,5180,1000,2720,5160,8880,1170,1290,346000,19300,4000,69800,41800,65000,177000,10500,16800,34500,8700,2460,2279800,438260,185980,2904040,0.20867481164171292,0.042010440627539565,0.055095659839396155,0.027478960344898832,0.3994435338356221,0.052340876847426346,0.005785044283136596,0.011880001652869796,0.0029958265037671656,8.470957700307158e-4,0.11914436440269417,0.006645913968127161,0.0036156526769603723,1.7217393699811296e-4,0.003057809121086486,0.02403548160493657,0.014393741133042245,0.022382611809754687,0.26581279059566626,0.053513466093516975,0.07018159487674358,0.03500307044477586,0.5088165628563909,0.0666725151329064,0.8574818600830557,0.10418473052525898,0.0383334093916853,0.7625535227715065,2.0050125313283207,0.13793103448275862,0.5224137931034483,0.21615485721113634,0.11585365853658537,2.600842179138521,2.9333735327688384,0.3325313536303174,30.547290690221892,33.65814713896458,0.25512104283054005,0.12793622170549993,0.10723789249600851,0.2982917214191853,0.21162874684001445,0.4318308291597106,0.3935611038107753,0.5178571428571429,0.42699327569644574,0.9129558098292155,0.0985575648300366,7.306706528079759,20.14246021912883,-0.8934555584945507,24.588034156888465,5.845295659348569,13.515686919835751,0.0026884611248521348,0.0053769222497042695,0.014625228519195612,0.02774491880847403,0.04774706957737391,0.375309173029358,0.22475535003763847,0.3494999462307775,0.29793028322440085,0.15317945033231542,0.9495644692977739,0.9527997654646732,0.6271813855103119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1172D,12R-7W,65-67 cm,583.61,51.4095,2500000,585000,873000,398000,4860000,678000,47700,42000,5220,6360,3250,133000,68400,19300,25400,3190,17700,20700,41600,6050,6010,1940000,108000,16400,211000,189000,358000,758000,57900,89700,201000,44700,12100,9894000,2453400,804820,13152220,0.19008197855571152,0.04447918298203649,0.06637662691165445,0.030261050986069273,0.36951936631230314,0.051550232584308964,0.006820141390578929,0.015282591075879206,0.003398665776576122,9.199967762096437e-4,0.14750361535923212,0.008211541473606736,0.004402298623350278,3.9689117122432564e-4,0.0031629641231670394,0.016042918990102052,0.01437019757881179,0.02721973932917789,0.25267839094400646,0.05912674348089751,0.08823529411764706,0.04022639983828583,0.49120679199514855,0.06852637962401456,0.8583598271786093,0.10507866634058857,0.03656150648080215,0.7691397000789266,2.193467336683417,0.17962962962962964,0.51440329218107,0.251014335948066,0.12242686890574214,2.5952092177077013,2.9617943466877303,0.36658512898002904,30.802757634201605,34.045414364640884,0.3145951739602578,0.12379743622287093,0.10627285246213021,0.2672614429790535,0.19829491632459742,0.3749123334335237,0.38716058960434446,0.4682274247491639,0.4080863309352518,0.9108761002616839,0.0941717357476305,7.299733059838733,20.077053353229957,-0.9063583882952584,24.479514911654665,5.813167613144807,13.968361011410927,0.006485922318033846,0.003963619194354017,0.021992495216321663,0.025720036778410078,0.05168857632762605,0.26217042320021866,0.2348351184115703,0.4448199597425511,0.24701217229039168,0.15226932947450053,0.9418255013543401,0.9398298855402709,0.662876881151169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1172D,13R-1W,10-12 cm,585.85,52.7443,1470000,487000,639000,279000,2960000,398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130000,68500,0,0,0,0,0,39200,35900,92100,35300,8760,6233000,1409760,0,7642760,0.19233889327939122,0.06372043607283233,0.08360853932349047,0.03650513688772119,0.3872946422496585,0.052075428248433815,0.004697255965122547,0.012050620456484307,0.004618750294396266,0.0011461827926037191,0.147852346534498,0.008962730741250542,0.005129037154117099,0,0,0,0,0,0.2358414888496711,0.07813252045563934,0.10251885127546928,0.04476175196534574,0.4748917054387935,0.06385368201508101,0.8779508568834411,0.09658381568493928,0.025465327431619566,0.7298946200776484,2.2903225806451615,0.21587837837837837,0.4966216216216216,0.29498215410455597,0.11852293031566409,2.572437028718113,2.796698381848949,0.22426135313083595,29.246995118798576,31.737803660565724,0.2982456140350877,0.10692501419358595,0.11868788882604832,0.3879259694477086,NA,NA,0,0,0,1,0.034690265486725665,7.205157522123894,22.88,-1.0368810899709806,29.13,5.488166085972258,8.857803660565725,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-2W,90-92 cm,588.15,53.0847,987000,319000,481000,238000,2770000,371000,21700,20400,3560,3910,2310,66600,35800,9600,12400,1000,11100,13900,25900,3590,3160,1180000,60300,9180,154000,127000,229000,510000,33200,42100,102000,22000,6750,5166000,1446350,539460,7151810,0.1380070219986269,0.04460409322954609,0.06725570170348485,0.033278288992576704,0.38731453995561965,0.051874979900193095,0.005886621708350753,0.014262123853961445,0.0030761443606583507,9.438170197474486e-4,0.16499319752622063,0.008431432043077208,0.004642181489720784,4.977760874519877e-4,0.0036214608609568765,0.021533010524608456,0.01775774244561866,0.032019866299580105,0.1910569105691057,0.061749903213317844,0.09310878823073945,0.04607046070460705,0.5361982191250484,0.07181571815718157,0.8804922736543713,0.09039997234417672,0.029107754001451932,0.7735982966643009,2.0210084033613445,0.17364620938628159,0.35631768953068593,0.24838478104809764,0.11811524992040752,2.818234610917538,2.981197669246822,0.16296305832928404,30.97446053045868,34.30757984386089,0.32341662392222953,0.11550649813067473,0.0994895956026698,0.27151051625239003,0.2103020428625141,0.3644859813084112,0.392810707456979,0.4845605700712589,0.4151576511426092,0.9261885540985753,0.08275644563589056,7.281582748561067,20.55863002640019,-0.9617722190524567,25.278518752863658,5.675187174559383,13.748949817460701,0.0065991917843769695,0.001853705557409261,0.0205761316872428,0.025766507247988728,0.04801097393689986,0.2854706558410262,0.23542060579097615,0.4244985726467208,0.27165740931911914,0.16115505701209026,0.9453898342787231,0.9398341951900189,0.6513379266143247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-3W,10-12 cm,588.85,53.1883,246000,61100,84300,41500,522000,71800,5100,5120,500,1000,0,12900,7450,1880,3460,1000,1500,3220,5720,591,749,193000,11900,779,26600,16900,31800,75300,6340,10200,20300,5340,1340,1026700,248420,81520,1356640,0.18133034555961788,0.04503774029956363,0.06213881353933247,0.030590281872862366,0.3847741478947989,0.052924873216181154,0.0075185753036914734,0.014963439084797735,0.0039361953060502415,9.87734402641821e-4,0.1422632385894563,0.008771671187640051,0.004673310531902347,3.685576129260526e-4,0.004216299091874042,0.019607265007666,0.012457247316900578,0.023440264182096944,0.23960261030486024,0.059511054835881955,0.0821077237752021,0.04042076555955976,0.5084250511347034,0.06993279438979254,0.8503341115852185,0.10860639239996779,0.04105949601481362,0.7638190954773869,2.031325301204819,0.16149425287356323,0.47126436781609193,0.23940053797873703,0.12091613337824184,2.658420181162949,2.9388124037271783,0.28039222256422924,30.59655098899851,33.73256281407035,0.29979879275653926,0.13684829149525649,0.11636053777693618,0.2972572275759822,0.19920629757335243,0.42525087914915516,0.4321349147516679,0.5019607843137255,0.45129101667563204,0.9116528779384665,0.10956872037914692,7.324214265402844,20.10148301116477,-0.8499204792650619,24.520047170829184,5.953698006629996,13.631079802905578,0.006133464180569185,0.01226692836113837,0.018400392541707555,0.039499509322865556,0.07016683022571148,0.32630029440628067,0.20731108930323847,0.3900883218842002,0.24707522579863006,0.1380718954248366,0.9236997055937193,0.9408284023668639,0.6742792961437662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-4W,90-92 cm,591.15,53.5286,923000,242000,320000,116000,2190000,214000,18300,18100,1000,1000,1000,45000,20000,7300,9910,1000,5690,5260,12000,2390,2270,529000,33400,6160,86200,77000,84700,248000,18200,36400,65000,17200,4660,4005000,703860,260900,4969760,0.1857232542416535,0.0486945043623837,0.06438942725604456,0.023341167380316153,0.44066514278355495,0.043060429477479796,0.007324297350375069,0.01307910241138405,0.0034609317150123948,9.376710344161489e-4,0.10644377193264866,0.006720646469849651,0.0036621486751875344,2.0121696017513923e-4,0.002414603522101671,0.017344901967097003,0.015493705933485721,0.017043076526834292,0.23046192259675405,0.060424469413233456,0.07990012484394507,0.028963795255930087,0.5468164794007491,0.05343320848938826,0.8248799477168756,0.12340522262950018,0.0517148296536243,0.7286995515695067,2.7586206896551726,0.1461187214611872,0.4214611872146119,0.2199870214146658,0.08901830282861897,2.708114856429463,2.7918314263307122,0.0837165699012492,29.198317555044504,31.667533632286997,0.2235143951212594,0.14432325532616186,0.12022046159145712,0.3053189039834216,0.22088133113914793,0.4490366687383468,0.3704812341699286,0.49725274725274726,0.4079182216453026,0.8883244847687388,0.11561708593618099,7.333831166638528,19.367805045976834,-0.8246181128092172,23.30277161523279,6.016700899105049,12.299728586310163,0.0038328861632809506,0.0038328861632809506,0.021809122269068608,0.0201609812188578,0.04599463395937141,0.3303947872748179,0.2951322345726332,0.3246454580298965,0.2704299514905261,0.13367169331129605,0.9501724798773477,0.9267972425867163,0.5383522727272727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-5W,10-12 cm,591.85,53.6322,398000,118000,157000,81200,1100000,132000,8080,7850,500,1000,1000,23500,11400,3920,3850,1000,2820,2510,6340,1290,851,321000,17500,1590,33600,19700,37900,91200,9080,15900,34900,7770,2140,1986200,408290,98040,2492530,0.1596771152202782,0.04734145627133876,0.06298820876779818,0.03257734109519243,0.44131866015654775,0.05295823921878573,0.0063790606331719174,0.014001837490421378,0.0031173145358330693,8.585653933954657e-4,0.12878480900931985,0.0070209786843087145,0.0036428849402013216,2.0059939098024897e-4,0.002543600277629557,0.013480279073872732,0.00790361600462181,0.015205433836302873,0.20038264021750077,0.05940992850669621,0.0790454133521297,0.04088208639613332,0.5538213674353036,0.06645856409223642,0.8513066692791889,0.10975042249381567,0.03894290822699552,0.7582957804178615,1.9334975369458127,0.14272727272727273,0.3618181818181818,0.2242790580531419,0.10714285714285714,2.8212667405095155,2.915153717868698,0.09388697735918239,30.38096293056294,33.40779188857025,0.2526158445440957,0.12159331277555493,0.10259508602336152,0.268913189020308,0.22640195053988157,0.34482330290044094,0.359317116715019,0.4937106918238994,0.39451490693460717,0.9042849337877565,0.09368370298939248,7.298957087753134,19.869761167624944,-0.8987025177686253,24.135587845045134,5.832230730756123,13.538030720945308,0.005099959200326397,0.010199918400652794,0.02876376988984088,0.025601795185638515,0.06466748266013872,0.3427172582619339,0.20093839249286005,0.38657690738474093,0.19362866114984298,0.10467242254951752,0.9302325581395349,0.9194565744784086,0.6721311475409837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-6W,110-112 cm,594.35,53.9967,1990000,567000,770000,337000,4790000,562000,40500,34500,3100,2160,3110,119000,46800,17400,18100,0,15400,8560,24000,5960,3740,1590000,89700,14100,152000,137000,211000,500000,45600,75000,166000,35500,9700,9016000,2011500,527100,11554600,0.17222578020874804,0.04907136551676389,0.06664012601042009,0.02916587333183321,0.4145535111557302,0.04863863742578713,0.006490921364651308,0.014366572620428227,0.0030723694459349523,8.394924964949024e-4,0.13760753293060773,0.007763141952122964,0.0039464801897079954,2.682914164055874e-4,0.0020770948366884185,0.013154933965693318,0.011856749692763055,0.01826112543921901,0.22071872227151731,0.06288819875776397,0.08540372670807453,0.03737799467613132,0.5312777284826974,0.06233362910381544,0.8577181208053691,0.10499627143922446,0.037285607755406416,0.7464221824686941,2.28486646884273,0.16075156576200417,0.4154488517745303,0.23825789923142612,0.10500747384155455,2.7202750665483584,2.864979886777116,0.14470482022875775,29.912142362596494,32.70962432915921,0.27654432865126116,0.12176607281177382,0.10485133020344288,0.2599431818181818,0.20595672941837595,0.3726689976689977,0.325,0.46,0.360377358490566,0.9041694616803623,0.08501857673621034,7.285179537010575,19.86612956984739,-0.9279938908265054,24.129562510481303,5.7592952118420015,12.84349475931182,0.005881236956934168,0,0.029216467463479414,0.01623980269398596,0.045532157085941945,0.28837032821096564,0.25991273003225196,0.4003035477139063,0.2076341290475065,0.11596766043456291,0.9485866059571239,0.9193899782135077,0.6104654395818273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,13R-7W,45-47 cm,595.22,54.0937,2770000,777000,1030000,396000,6450000,658000,45700,41800,3560,4210,3030,158000,54700,19600,23300,0,20700,16400,37100,6890,4960,1900000,105000,15300,255000,197000,270000,722000,58300,87500,213000,42900,11900,12081000,2418600,762660,15262260,0.18149343544140906,0.050909891457752654,0.0674867287020402,0.025946353947580502,0.4226110680855915,0.04311288105431306,0.005733095884882055,0.013955993411198603,0.002810855010987888,7.797010403439596e-4,0.12449008207172463,0.006879715061858467,0.0038198798867271296,2.3325510114491563e-4,0.0024308326551899916,0.01670787943594199,0.012907655877963027,0.017690695873350343,0.2292856551609966,0.06431586789173081,0.08525784289380019,0.032778743481499874,0.5338962006456419,0.0544656899263306,0.8530968328785248,0.1107252129331018,0.03617795418837344,0.728416637539322,2.601010101010101,0.15968992248062017,0.4294573643410853,0.23660186875738373,0.09257175014068655,2.686615346411721,2.7906806379371067,0.1040652915253859,29.18678220664014,31.65089828731213,0.2543783596323912,0.12363261979323066,0.10740076576358261,0.24906646751306946,0.18093121578405333,0.40043394406943106,0.3097834204630321,0.4777142857142857,0.3511398817900366,0.8996333099337691,0.08701811094737844,7.288358796406332,19.723467597417038,-0.9348826053778807,23.89286611234407,5.742142312609078,11.927430689895093,0.004667872970917578,0,0.027141845645503895,0.02150368447276637,0.04864553011827027,0.33435606954606245,0.25830645372774236,0.35402407363700733,0.2397351992606703,0.1227126390765484,0.9466865969108121,0.9175559029429756,0.5881386561524561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,14R-1W,10-12 cm,596.44,54.2296,192000,48800,56400,17900,425000,37200,3050,3590,0,0,0,7180,3490,1720,1850,0,1300,1000,2300,465,507,68200,4590,596,14600,9170,7760,31500,2380,6630,10700,3570,972,777300,97042,33830,908172,0.21141369696489212,0.05373431464524341,0.06210277348343706,0.019709922789956088,0.4679730271358289,0.04096140378694785,0.007300379223318931,0.011781909153772634,0.003930973427940963,0.0010702818408847663,0.07509590694273773,0.005054108693066952,0.002620648951960642,0,0.0025325599115586035,0.016076249873372004,0.01009720625608365,0.008544636918997723,0.24700887688151293,0.06278142287405121,0.07255885758394442,0.023028431750932717,0.5467644410137656,0.04785796989579313,0.7746130541415057,0.15706601265431464,0.06832093320417963,0.6955708047411104,3.1508379888268156,0.13270588235294117,0.45176470588235296,0.21031949427643942,0.08048463868455215,2.655474076932973,2.6606887117845557,0.005214634851582467,27.81614800005437,29.71956331877729,0.1675317806984898,0.16440295535990798,0.12438472794998004,0.36176354809080175,0.2829684997330486,0.48982384128612966,0.38361107466211786,0.5414781297134238,0.43146488661302124,0.8582519837871782,0.1506693867142675,7.3895643248756855,18.42202489010675,-0.7114972480065089,21.733588514014958,6.298371852463793,11.297538428670538,0,0,0.03842743127401715,0.029559562518474726,0.06798699379249187,0.431569612769731,0.2710611882944132,0.22938220514336388,0.2584968518858121,0.10355469196479598,0.9320130062075082,0.8565121412803532,0.4885666480758506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,14R-2W,10-12 cm,597.94,54.3968,668000,184000,223000,72000,1650000,166000,12500,12200,0,0,0,30800,15400,5710,8210,0,3430,6380,9810,1750,2120,362000,25200,4030,54000,77300,43400,175000,14800,24700,46200,13900,3870,2963000,490670,184510,3638180,0.18360828766031367,0.05057473791840975,0.061294383455463994,0.0197901148376386,0.4535234650292179,0.045627209209000104,0.006789108840134353,0.012698657020818101,0.003820591614488563,0.0010637186725230747,0.09950029960034963,0.0069265401931735094,0.0040679680499590455,0,0.002696403146628259,0.01484258612822895,0.021246887179853662,0.011929041443798822,0.2254471819102261,0.062099223759703004,0.07526155923050962,0.024299696253796826,0.5568680391495107,0.0560242996962538,0.819287912446247,0.13037275561986672,0.05033933193388632,0.7147286821705426,3.0972222222222223,0.13515151515151516,0.40484848484848485,0.20871459694989106,0.09140969162995595,2.7370907863651706,2.735638050597921,0.001452735767249358,28.62325881559962,30.846046511627904,0.20783522972778337,0.16408781681224113,0.136318407960199,0.3382835704236361,0.24072138003136434,0.4838709677419355,0.40221979052680945,0.4939271255060729,0.4277658734634036,0.8878876225815001,0.1301011596348384,7.356860843819393,19.35406573018818,-0.783650769825144,23.279976146302676,6.1187095831353915,11.491980781439725,0,0,0.018589778331797733,0.03457807164923311,0.053167849981030836,0.2926670641157661,0.41894748252127256,0.2352176033819305,0.2732752747415504,0.10357640501625638,0.9468321500189691,0.9267563527653214,0.3917217500786906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,14R-3W,40-42 cm,599.74,54.5974,369000,77500,81800,26600,649000,58900,4970,4410,0,0,0,13100,5120,2120,2350,0,1500,2760,4260,724,724,132000,7380,2590,46800,30200,17400,94400,3960,9380,18200,4470,1450,1262800,176840,98660,1538300,0.23987518689462395,0.0503802899304427,0.05317558343626081,0.017291815640642267,0.42189429890138463,0.03828902034713645,0.006097640252226484,0.011831242280439446,0.0029058051095365014,9.425989728921537e-4,0.08580900994604433,0.004797503737892479,0.00257427029838133,0,0.002769290775531431,0.030423194435415718,0.019632061366443476,0.011311187674705844,0.2922077922077922,0.0613715552739943,0.06477668672790624,0.02106430155210643,0.5139372822299652,0.046642382008235665,0.8105632209907261,0.13639448088667722,0.0530422981225967,0.6834150326797386,3.075187969924812,0.12604006163328196,0.5685670261941448,0.2079883642873126,0.0832038423506145,2.496436490338929,2.614396699720193,0.11796020938126395,27.292421680238775,29.00480392156863,0.19735833189047466,0.13535172578526214,0.10673922143156132,0.3055555555555556,0.22378324134470648,0.4635098852819136,0.3397180762852405,0.4701492537313433,0.37623880597014925,0.872672811621026,0.11037515825947891,7.325496501632572,18.875559925481266,-0.8462861816660072,22.486067310385135,5.9627474076516425,10.129243996087364,0,0,0.015203729981755523,0.027974863166430164,0.04317859314818569,0.47435637543077236,0.3061017636326779,0.1763632677883641,0.3581125226860254,0.11185417529739007,0.9568214068518143,0.9206349206349206,0.4003177124702144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
